Polls ID,Poll Responses Response,Assessment reports Hashtag,Assessment reports Score,time_stamp,tokenized_responses,stemmed_responses,clean_responses,string,LOs/ HCs,College,Course,flesch_reading_ease,flesch_kincaid_grade,gunning_fog,smog_index,automated_readability_index,coleman_liau_index,dale_chall_readability_score,linsear_write_formula
163602,"P(has the flu|feels fatigued) = P(fatigued|has the flu) * P(has the flu) / P(feels fatigued)

. (. * .)+ (. * .) / . + (. * .)",#probability,3,8101,"['P', 'has', 'the', 'flu', 'feels', 'fatigued', 'P', 'fatigued', 'has', 'the', 'flu', 'P', 'has', 'the', 'flu', 'P', 'feels', 'fatigued']","['p', 'has', 'the', 'flu', 'feel', 'fatigu', 'p', 'fatigu', 'has', 'the', 'flu', 'p', 'has', 'the', 'flu', 'p', 'feel', 'fatigu']","['p', 'flu', 'feel', 'fatigu', 'p', 'fatigu', 'flu', 'p', 'flu', 'p', 'feel', 'fatigu']",p flu feel fatigu p fatigu flu p flu p feel fatigu,probability,SS,SS154,84.68,4.4,4.8,0.0,-0.2,0.68,8.18,5.0
163602,"Given: P(runny nose) = %, P(faitgue) = % and P(headache) = %, P(high fever)= %, P(influenza) = .%, P(runny nose | influenza) = %, P(headache | influenza) = %, P(fatigue|influenza)=%, P(high fever|influenza) = %. P(influenza|fatigue) = P(fatigue|influenza) * P(influenza) / P(fatigue) i.e. % * .%/% = %. Therefore, there is a % chance that a person has the flu given that he or she feels fatigued.",#probability,4,8101,"['Given', 'P', 'runny', 'nose', 'P', 'faitgue', 'and', 'P', 'headache', 'P', 'high', 'fever', 'P', 'influenza', 'P', 'runny', 'nose', 'influenza', 'P', 'headache', 'influenza', 'P', 'fatigue', 'influenza', 'P', 'high', 'fever', 'influenza', 'P', 'influenza', 'fatigue', 'P', 'fatigue', 'influenza', 'P', 'influenza', 'P', 'fatigue', 'i', 'e', 'Therefore', 'there', 'is', 'a', 'chance', 'that', 'a', 'person', 'has', 'the', 'flu', 'given', 'that', 'he', 'or', 'she', 'feels', 'fatigued']","['given', 'p', 'runni', 'nose', 'p', 'faitgu', 'and', 'p', 'headach', 'p', 'high', 'fever', 'p', 'influenza', 'p', 'runni', 'nose', 'influenza', 'p', 'headach', 'influenza', 'p', 'fatigu', 'influenza', 'p', 'high', 'fever', 'influenza', 'p', 'influenza', 'fatigu', 'p', 'fatigu', 'influenza', 'p', 'influenza', 'p', 'fatigu', 'i', 'e', 'therefor', 'there', 'is', 'a', 'chanc', 'that', 'a', 'person', 'has', 'the', 'flu', 'given', 'that', 'he', 'or', 'she', 'feel', 'fatigu']","['given', 'p', 'runni', 'nose', 'p', 'faitgu', 'p', 'headach', 'p', 'high', 'fever', 'p', 'influenza', 'p', 'runni', 'nose', 'influenza', 'p', 'headach', 'influenza', 'p', 'fatigu', 'influenza', 'p', 'high', 'fever', 'influenza', 'p', 'influenza', 'fatigu', 'p', 'fatigu', 'influenza', 'p', 'influenza', 'p', 'fatigu', 'e', 'therefor', 'chanc', 'person', 'flu', 'given', 'feel', 'fatigu']",given p runni nose p faitgu p headach p high fever p influenza p runni nose influenza p headach influenza p fatigu influenza p high fever influenza p influenza fatigu p fatigu influenza p influenza p fatigu e therefor chanc person flu given feel fatigu,probability,SS,SS154,25.8,20.8,18.89,0.0,22.8,10.4,9.38,30.5
163602,". = P(fatiqued)
. = P(flu) -> {. of these feel fatigued)
We have the probability of having both flu and fatigued = .*. = ..
Apply conditional probability:
P(flu|fatiqued) = P(flu and fatiqued)/P(fatiqued) = ./. = .
Therefore, given the feeling fatigued, the person has % of having flu.",#probability,4,8101,"['P', 'fatiqued', 'P', 'flu', 'of', 'these', 'feel', 'fatigued', 'We', 'have', 'the', 'probability', 'of', 'having', 'both', 'flu', 'and', 'fatigued', 'Apply', 'conditional', 'probability', 'P', 'flu', 'fatiqued', 'P', 'flu', 'and', 'fatiqued', 'P', 'fatiqued', 'Therefore', 'given', 'the', 'feeling', 'fatigued', 'the', 'person', 'has', 'of', 'having', 'flu']","['p', 'fatiqu', 'p', 'flu', 'of', 'these', 'feel', 'fatigu', 'we', 'have', 'the', 'probabl', 'of', 'have', 'both', 'flu', 'and', 'fatigu', 'appli', 'condit', 'probabl', 'p', 'flu', 'fatiqu', 'p', 'flu', 'and', 'fatiqu', 'p', 'fatiqu', 'therefor', 'given', 'the', 'feel', 'fatigu', 'the', 'person', 'has', 'of', 'have', 'flu']","['p', 'fatiqu', 'p', 'flu', 'feel', 'fatigu', 'probabl', 'flu', 'fatigu', 'appli', 'condit', 'probabl', 'p', 'flu', 'fatiqu', 'p', 'flu', 'fatiqu', 'p', 'fatiqu', 'therefor', 'given', 'feel', 'fatigu', 'person', 'flu']",p fatiqu p flu feel fatigu probabl flu fatigu appli condit probabl p flu fatiqu p flu fatiqu p fatiqu therefor given feel fatigu person flu,probability,SS,SS154,45.09,13.4,11.94,0.0,12.2,8.42,9.78,15.0
163602,"We can see that a normal diagram will start with... does he or she have the virus (.% or .%) and the next branch will say that given the .% probability there is a % that the patient feels fatigued... leading to the probability of .

According to the Bayes theorem, we should use the following formula: 

P(Having flue AND Feeling fatigued) / P (Feeling fatigued)",#probability,2,8101,"['We', 'can', 'see', 'that', 'a', 'normal', 'diagram', 'will', 'start', 'with', 'does', 'he', 'or', 'she', 'have', 'the', 'virus', 'or', 'and', 'the', 'next', 'branch', 'will', 'say', 'that', 'given', 'the', 'probability', 'there', 'is', 'a', 'that', 'the', 'patient', 'feels', 'fatigued', 'leading', 'to', 'the', 'probability', 'of', 'According', 'to', 'the', 'Bayes', 'theorem', 'we', 'should', 'use', 'the', 'following', 'formula', 'P', 'Having', 'flue', 'AND', 'Feeling', 'fatigued', 'P', 'Feeling', 'fatigued']","['we', 'can', 'see', 'that', 'a', 'normal', 'diagram', 'will', 'start', 'with', 'doe', 'he', 'or', 'she', 'have', 'the', 'virus', 'or', 'and', 'the', 'next', 'branch', 'will', 'say', 'that', 'given', 'the', 'probabl', 'there', 'is', 'a', 'that', 'the', 'patient', 'feel', 'fatigu', 'lead', 'to', 'the', 'probabl', 'of', 'accord', 'to', 'the', 'bay', 'theorem', 'we', 'should', 'use', 'the', 'follow', 'formula', 'p', 'have', 'flue', 'and', 'feel', 'fatigu', 'p', 'feel', 'fatigu']","['see', 'normal', 'diagram', 'start', 'doe', 'virus', 'next', 'branch', 'say', 'given', 'probabl', 'patient', 'feel', 'fatigu', 'lead', 'probabl', 'accord', 'bay', 'theorem', 'follow', 'formula', 'p', 'flue', 'feel', 'fatigu', 'p', 'feel', 'fatigu']",see normal diagram start doe virus next branch say given probabl patient feel fatigu lead probabl accord bay theorem follow formula p flue feel fatigu p feel fatigu,probability,SS,SS154,43.06,14.2,16.91,0.0,15.6,11.38,11.79,19.0
163602,"We are trying to find (Flu|Fatigued). For that we need to find P(Fatigued|Flu)*P(Flu)/(P(Fatigued|Flu) + P(Fatigued|Flu'))
So we have P(FA|Flu)*P(flu)= .*.
= .
That over .+Fatgued and no flu (.)
= .
So ./.
=.
=.%",#probability,3,8101,"['We', 'are', 'trying', 'to', 'find', 'Flu', 'Fatigued', 'For', 'that', 'we', 'need', 'to', 'find', 'P', 'Fatigued', 'Flu', 'P', 'Flu', 'P', 'Fatigued', 'Flu', 'P', 'Fatigued', ""Flu'"", 'So', 'we', 'have', 'P', 'FA', 'Flu', 'P', 'flu', 'That', 'over', 'Fatgued', 'and', 'no', 'flu', 'So']","['we', 'are', 'tri', 'to', 'find', 'flu', 'fatigu', 'for', 'that', 'we', 'need', 'to', 'find', 'p', 'fatigu', 'flu', 'p', 'flu', 'p', 'fatigu', 'flu', 'p', 'fatigu', 'flu', 'so', 'we', 'have', 'p', 'fa', 'flu', 'p', 'flu', 'that', 'over', 'fatgu', 'and', 'no', 'flu', 'so']","['tri', 'find', 'flu', 'fatigu', 'need', 'find', 'p', 'fatigu', 'flu', 'p', 'flu', 'p', 'fatigu', 'flu', 'p', 'fatigu', 'flu', 'p', 'fa', 'flu', 'p', 'flu', 'fatgu', 'flu']",tri find flu fatigu need find p fatigu flu p flu p fatigu flu p fatigu flu p fa flu p flu fatgu flu,probability,SS,SS154,80.96,7.9,9.6,0.0,5.5,1.4,8.77,12.0
163608,"P(Flu|fatigue)= P(fatigue|flu)*P(flu) / P(fatigue) = (.*.)/(.*.+.*.+.*.+.*.)=..
I used the formula of Bayes' theorem. And for the denominator, P(fatigue), I calculated all possible outcomes, i.e. P(fatigue|flu)*P(flu)... etc.",#probability,2,8102,"['P', 'Flu', 'fatigue', 'P', 'fatigue', 'flu', 'P', 'flu', 'P', 'fatigue', 'I', 'used', 'the', 'formula', 'of', ""Bayes'"", 'theorem', 'And', 'for', 'the', 'denominator', 'P', 'fatigue', 'I', 'calculated', 'all', 'possible', 'outcomes', 'i', 'e', 'P', 'fatigue', 'flu', 'P', 'flu', 'etc']","['p', 'flu', 'fatigu', 'p', 'fatigu', 'flu', 'p', 'flu', 'p', 'fatigu', 'i', 'use', 'the', 'formula', 'of', 'bay', 'theorem', 'and', 'for', 'the', 'denomin', 'p', 'fatigu', 'i', 'calcul', 'all', 'possibl', 'outcom', 'i', 'e', 'p', 'fatigu', 'flu', 'p', 'flu', 'etc']","['p', 'flu', 'fatigu', 'p', 'fatigu', 'flu', 'p', 'flu', 'p', 'fatigu', 'formula', 'bay', 'theorem', 'denomin', 'p', 'fatigu', 'calcul', 'possibl', 'outcom', 'e', 'p', 'fatigu', 'flu', 'p', 'flu', 'etc']",p flu fatigu p fatigu flu p flu p fatigu formula bay theorem denomin p fatigu calcul possibl outcom e p fatigu flu p flu etc,probability,SS,SS154,53.55,12.3,15.02,0.0,9.5,5.11,11.61,16.0
163608,Using bayesian theorem the probability that a person has flu given he feels fatigued P(A given B) is equivalent to the probability that a person feels fatigued given he has a flue P(B given A) multiplied by P(A) and divided by P(B). P(B given A) equals P(B and A) divided by P(A) this equals (.*.) divided by (.) which equals .. Then P(A given B) is . * ./. which equals .,#probability,3,8102,"['Using', 'bayesian', 'theorem', 'the', 'probability', 'that', 'a', 'person', 'has', 'flu', 'given', 'he', 'feels', 'fatigued', 'P', 'A', 'given', 'B', 'is', 'equivalent', 'to', 'the', 'probability', 'that', 'a', 'person', 'feels', 'fatigued', 'given', 'he', 'has', 'a', 'flue', 'P', 'B', 'given', 'A', 'multiplied', 'by', 'P', 'A', 'and', 'divided', 'by', 'P', 'B', 'P', 'B', 'given', 'A', 'equals', 'P', 'B', 'and', 'A', 'divided', 'by', 'P', 'A', 'this', 'equals', 'divided', 'by', 'which', 'equals', 'Then', 'P', 'A', 'given', 'B', 'is', 'which', 'equals']","['use', 'bayesian', 'theorem', 'the', 'probabl', 'that', 'a', 'person', 'has', 'flu', 'given', 'he', 'feel', 'fatigu', 'p', 'a', 'given', 'b', 'is', 'equival', 'to', 'the', 'probabl', 'that', 'a', 'person', 'feel', 'fatigu', 'given', 'he', 'has', 'a', 'flue', 'p', 'b', 'given', 'a', 'multipli', 'by', 'p', 'a', 'and', 'divid', 'by', 'p', 'b', 'p', 'b', 'given', 'a', 'equal', 'p', 'b', 'and', 'a', 'divid', 'by', 'p', 'a', 'this', 'equal', 'divid', 'by', 'which', 'equal', 'then', 'p', 'a', 'given', 'b', 'is', 'which', 'equal']","['bayesian', 'theorem', 'probabl', 'person', 'flu', 'given', 'feel', 'fatigu', 'p', 'given', 'b', 'equival', 'probabl', 'person', 'feel', 'fatigu', 'given', 'flue', 'p', 'b', 'given', 'multipli', 'p', 'divid', 'p', 'b', 'p', 'b', 'given', 'equal', 'p', 'b', 'divid', 'p', 'equal', 'divid', 'equal', 'p', 'given', 'b', 'equal']",bayesian theorem probabl person flu given feel fatigu p given b equival probabl person feel fatigu given flue p b given multipli p divid p b p b given equal p b divid p equal divid equal p given b equal,probability,SS,SS154,38.32,18.1,19.33,0.0,17.7,6.52,9.91,24.5
163608," % fatigue
influenza prevalence: .%
->% fatigue
---------
What is the probability of having a flu given she has fatigue?
P(flu I  fatigue): P(fatigue I flu) * P(flu) / P(fatigue)
P (flu I fatigue) = .*./. = .

The probability is calculated by multiplying the probability of having fatigue given the circumstance I have flu with the probability of having flu, devided by the probability of having fatigue. Simply, the probability says to which extent we should give into the evidence of 'having' the flu.",#probability,3,8102,"['fatigue', 'influenza', 'prevalence', 'fatigue', 'What', 'is', 'the', 'probability', 'of', 'having', 'a', 'flu', 'given', 'she', 'has', 'fatigue', 'P', 'flu', 'I', 'fatigue', 'P', 'fatigue', 'I', 'flu', 'P', 'flu', 'P', 'fatigue', 'P', 'flu', 'I', 'fatigue', 'The', 'probability', 'is', 'calculated', 'by', 'multiplying', 'the', 'probability', 'of', 'having', 'fatigue', 'given', 'the', 'circumstance', 'I', 'have', 'flu', 'with', 'the', 'probability', 'of', 'having', 'flu', 'devided', 'by', 'the', 'probability', 'of', 'having', 'fatigue', 'Simply', 'the', 'probability', 'says', 'to', 'which', 'extent', 'we', 'should', 'give', 'into', 'the', 'evidence', 'of', ""'having'"", 'the', 'flu']","['fatigu', 'influenza', 'preval', 'fatigu', 'what', 'is', 'the', 'probabl', 'of', 'have', 'a', 'flu', 'given', 'she', 'has', 'fatigu', 'p', 'flu', 'i', 'fatigu', 'p', 'fatigu', 'i', 'flu', 'p', 'flu', 'p', 'fatigu', 'p', 'flu', 'i', 'fatigu', 'the', 'probabl', 'is', 'calcul', 'by', 'multipli', 'the', 'probabl', 'of', 'have', 'fatigu', 'given', 'the', 'circumst', 'i', 'have', 'flu', 'with', 'the', 'probabl', 'of', 'have', 'flu', 'devid', 'by', 'the', 'probabl', 'of', 'have', 'fatigu', 'simpli', 'the', 'probabl', 'say', 'to', 'which', 'extent', 'we', 'should', 'give', 'into', 'the', 'evid', 'of', 'have', 'the', 'flu']","['fatigu', 'influenza', 'preval', 'fatigu', 'probabl', 'flu', 'given', 'fatigu', 'p', 'flu', 'fatigu', 'p', 'fatigu', 'flu', 'p', 'flu', 'p', 'fatigu', 'p', 'flu', 'fatigu', 'probabl', 'calcul', 'multipli', 'probabl', 'fatigu', 'given', 'circumst', 'flu', 'probabl', 'flu', 'devid', 'probabl', 'fatigu', 'simpli', 'probabl', 'say', 'extent', 'give', 'evid', 'flu']",fatigu influenza preval fatigu probabl flu given fatigu p flu fatigu p fatigu flu p flu p fatigu p flu fatigu probabl calcul multipli probabl fatigu given circumst flu probabl flu devid probabl fatigu simpli probabl say extent give evid flu,probability,SS,SS154,4.48,22.8,21.28,0.0,22.1,11.91,10.68,30.5
163608,"P(flu|fatigue) = (P(fatigue|flu) * P(flu)) / P(fatigue)
P(fatigue|flu) = P(fatigue and flu) / P(flu) = ./. = .
P(fatigue) = . * . + . * . = .
P(flu|fatigue) = (. * .) / . = .
=> There is a .% chance that if a person feels fatigues he/she might have the flu.

This is a reasonable probability value, since if it's the flu season, a person that might exhibit flu symptoms, such as fatigue, is very probable to have the flu. This also comes as fatigue is a very strongly and frequently exhibited symptom of influenza.",#probability,2,8102,"['P', 'flu', 'fatigue', 'P', 'fatigue', 'flu', 'P', 'flu', 'P', 'fatigue', 'P', 'fatigue', 'flu', 'P', 'fatigue', 'and', 'flu', 'P', 'flu', 'P', 'fatigue', 'P', 'flu', 'fatigue', 'There', 'is', 'a', 'chance', 'that', 'if', 'a', 'person', 'feels', 'fatigues', 'he', 'she', 'might', 'have', 'the', 'flu', 'This', 'is', 'a', 'reasonable', 'probability', 'value', 'since', 'if', ""it's"", 'the', 'flu', 'season', 'a', 'person', 'that', 'might', 'exhibit', 'flu', 'symptoms', 'such', 'as', 'fatigue', 'is', 'very', 'probable', 'to', 'have', 'the', 'flu', 'This', 'also', 'comes', 'as', 'fatigue', 'is', 'a', 'very', 'strongly', 'and', 'frequently', 'exhibited', 'symptom', 'of', 'influenza']","['p', 'flu', 'fatigu', 'p', 'fatigu', 'flu', 'p', 'flu', 'p', 'fatigu', 'p', 'fatigu', 'flu', 'p', 'fatigu', 'and', 'flu', 'p', 'flu', 'p', 'fatigu', 'p', 'flu', 'fatigu', 'there', 'is', 'a', 'chanc', 'that', 'if', 'a', 'person', 'feel', 'fatigu', 'he', 'she', 'might', 'have', 'the', 'flu', 'this', 'is', 'a', 'reason', 'probabl', 'valu', 'sinc', 'if', 'it', 'the', 'flu', 'season', 'a', 'person', 'that', 'might', 'exhibit', 'flu', 'symptom', 'such', 'as', 'fatigu', 'is', 'veri', 'probabl', 'to', 'have', 'the', 'flu', 'this', 'also', 'come', 'as', 'fatigu', 'is', 'a', 'veri', 'strong', 'and', 'frequent', 'exhibit', 'symptom', 'of', 'influenza']","['p', 'flu', 'fatigu', 'p', 'fatigu', 'flu', 'p', 'flu', 'p', 'fatigu', 'p', 'fatigu', 'flu', 'p', 'fatigu', 'flu', 'p', 'flu', 'p', 'fatigu', 'p', 'flu', 'fatigu', 'chanc', 'person', 'feel', 'fatigu', 'flu', 'reason', 'probabl', 'valu', 'sinc', 'flu', 'season', 'person', 'exhibit', 'flu', 'symptom', 'fatigu', 'veri', 'probabl', 'flu', 'come', 'fatigu', 'veri', 'strong', 'frequent', 'exhibit', 'symptom', 'influenza']",p flu fatigu p fatigu flu p flu p fatigu p fatigu flu p fatigu flu p flu p fatigu p flu fatigu chanc person feel fatigu flu reason probabl valu sinc flu season person exhibit flu symptom fatigu veri probabl flu come fatigu veri strong frequent exhibit symptom influenza,probability,SS,SS154,29.19,21.6,22.4,0.0,24.3,9.13,9.91,30.0
163608,"We can use the formula for A given B:
P(flue|fatigued) = P(flue and fatigued)/P(fatigued) =  (.%*%)/% = .
The probability of Flue and Fatigued is there product based on the multiplication rule for indepdendent event. 

We can also use Bayes' Theorem, but in this case it's more complicated: P(flue|fatigued) = [P(flue)P(fatigued|flue)]/P(fatigued).",#probability,3,8102,"['We', 'can', 'use', 'the', 'formula', 'for', 'A', 'given', 'B', 'P', 'flue', 'fatigued', 'P', 'flue', 'and', 'fatigued', 'P', 'fatigued', 'The', 'probability', 'of', 'Flue', 'and', 'Fatigued', 'is', 'there', 'product', 'based', 'on', 'the', 'multiplication', 'rule', 'for', 'indepdendent', 'event', 'We', 'can', 'also', 'use', ""Bayes'"", 'Theorem', 'but', 'in', 'this', 'case', ""it's"", 'more', 'complicated', 'P', 'flue', 'fatigued', 'P', 'flue', 'P', 'fatigued', 'flue', 'P', 'fatigued']","['we', 'can', 'use', 'the', 'formula', 'for', 'a', 'given', 'b', 'p', 'flue', 'fatigu', 'p', 'flue', 'and', 'fatigu', 'p', 'fatigu', 'the', 'probabl', 'of', 'flue', 'and', 'fatigu', 'is', 'there', 'product', 'base', 'on', 'the', 'multipl', 'rule', 'for', 'indepdend', 'event', 'we', 'can', 'also', 'use', 'bay', 'theorem', 'but', 'in', 'this', 'case', 'it', 'more', 'complic', 'p', 'flue', 'fatigu', 'p', 'flue', 'p', 'fatigu', 'flue', 'p', 'fatigu']","['formula', 'given', 'b', 'p', 'flue', 'fatigu', 'p', 'flue', 'fatigu', 'p', 'fatigu', 'probabl', 'flue', 'fatigu', 'product', 'base', 'multipl', 'rule', 'indepdend', 'event', 'bay', 'theorem', 'case', 'complic', 'p', 'flue', 'fatigu', 'p', 'flue', 'p', 'fatigu', 'flue', 'p', 'fatigu']",formula given b p flue fatigu p flue fatigu p fatigu probabl flue fatigu product base multipl rule indepdend event bay theorem case complic p flue fatigu p flue p fatigu flue p fatigu,probability,SS,SS154,36.97,16.6,19.48,0.0,16.3,8.89,10.9,22.0
163608,".% of population has influenza virus. % chance they feel fatigued. Therefore,
.*. = .% of the population has influenza and feel fatigued.

% of the population feels fatigued. Therefore,  - . = .% of the population does not have influenza and feels fatigued.

According to Bayes Theorem, 

P(A|B) = [P(B|A)P(A)] / P(B)
           =",#probability,2,8102,"['of', 'population', 'has', 'influenza', 'virus', 'chance', 'they', 'feel', 'fatigued', 'Therefore', 'of', 'the', 'population', 'has', 'influenza', 'and', 'feel', 'fatigued', 'of', 'the', 'population', 'feels', 'fatigued', 'Therefore', 'of', 'the', 'population', 'does', 'not', 'have', 'influenza', 'and', 'feels', 'fatigued', 'According', 'to', 'Bayes', 'Theorem', 'P', 'A', 'B', 'P', 'B', 'A', 'P', 'A', 'P', 'B']","['of', 'popul', 'has', 'influenza', 'virus', 'chanc', 'they', 'feel', 'fatigu', 'therefor', 'of', 'the', 'popul', 'has', 'influenza', 'and', 'feel', 'fatigu', 'of', 'the', 'popul', 'feel', 'fatigu', 'therefor', 'of', 'the', 'popul', 'doe', 'not', 'have', 'influenza', 'and', 'feel', 'fatigu', 'accord', 'to', 'bay', 'theorem', 'p', 'a', 'b', 'p', 'b', 'a', 'p', 'a', 'p', 'b']","['popul', 'influenza', 'virus', 'chanc', 'feel', 'fatigu', 'therefor', 'popul', 'influenza', 'feel', 'fatigu', 'popul', 'feel', 'fatigu', 'therefor', 'popul', 'doe', 'influenza', 'feel', 'fatigu', 'accord', 'bay', 'theorem', 'p', 'b', 'p', 'b', 'p', 'p', 'b']",popul influenza virus chanc feel fatigu therefor popul influenza feel fatigu popul feel fatigu therefor popul doe influenza feel fatigu accord bay theorem p b p b p p b,probability,SS,SS154,41.03,15.0,14.67,0.0,15.4,10.17,10.91,19.0
163608,"We calculate the conditional probability of having a flu given the fatigue symptom:
P (flu|fatigued) = P(flu and fatigued)/P(fatigued) = (. * .)/. =  .
--> There is a % chance a person has the flu if he/she is fatigued",#probability,3,8102,"['We', 'calculate', 'the', 'conditional', 'probability', 'of', 'having', 'a', 'flu', 'given', 'the', 'fatigue', 'symptom', 'P', 'flu', 'fatigued', 'P', 'flu', 'and', 'fatigued', 'P', 'fatigued', 'There', 'is', 'a', 'chance', 'a', 'person', 'has', 'the', 'flu', 'if', 'he', 'she', 'is', 'fatigued']","['we', 'calcul', 'the', 'condit', 'probabl', 'of', 'have', 'a', 'flu', 'given', 'the', 'fatigu', 'symptom', 'p', 'flu', 'fatigu', 'p', 'flu', 'and', 'fatigu', 'p', 'fatigu', 'there', 'is', 'a', 'chanc', 'a', 'person', 'has', 'the', 'flu', 'if', 'he', 'she', 'is', 'fatigu']","['calcul', 'condit', 'probabl', 'flu', 'given', 'fatigu', 'symptom', 'p', 'flu', 'fatigu', 'p', 'flu', 'fatigu', 'p', 'fatigu', 'chanc', 'person', 'flu', 'fatigu']",calcul condit probabl flu given fatigu symptom p flu fatigu p flu fatigu p fatigu chanc person flu fatigu,probability,SS,SS154,52.19,10.7,9.71,0.0,9.6,9.28,11.23,10.5
163608,"P(flu|fatigue) = (p(fatigue|flu)p(flu))/p(fatigue)

P(flu|fatigue)=(.(.))/(.) = ./. = .

The probability of a person having the flu if they feel fatigued is %.",#probability,3,8102,"['P', 'flu', 'fatigue', 'p', 'fatigue', 'flu', 'p', 'flu', 'p', 'fatigue', 'P', 'flu', 'fatigue', 'The', 'probability', 'of', 'a', 'person', 'having', 'the', 'flu', 'if', 'they', 'feel', 'fatigued', 'is']","['p', 'flu', 'fatigu', 'p', 'fatigu', 'flu', 'p', 'flu', 'p', 'fatigu', 'p', 'flu', 'fatigu', 'the', 'probabl', 'of', 'a', 'person', 'have', 'the', 'flu', 'if', 'they', 'feel', 'fatigu', 'is']","['p', 'flu', 'fatigu', 'p', 'fatigu', 'flu', 'p', 'flu', 'p', 'fatigu', 'p', 'flu', 'fatigu', 'probabl', 'person', 'flu', 'feel', 'fatigu']",p flu fatigu p fatigu flu p flu p fatigu p flu fatigu probabl person flu feel fatigu,probability,SS,SS154,70.13,8.0,9.42,0.0,5.1,4.0,8.04,9.0
